team,FGA_2,FGM_2,FGR_2,FGR_3,FGA_3,FGM_3,FTA,FTM,FTR,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,point_diff,largest_lead,notD1_incomplete,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away,home_away_NS,travel_dist,min,max
texas_state_bobcats,59.03571429,25.32142857,0.428712379,0.317235299,18.53571429,5.857142857,17.21428571,11.85714286,0.68879668,16.57142857,2.321428571,8.142857143,16.96428571,0.535714286,26.03571429,11.35714286,0.142857143,16.89285714,68.35714286,65.21428571,3.14285715,14.25,,10,4.259259259,1063.545455,0,752.7619048,,-0.178571429,531.36,-0.178571429,1063.545455
georgia_state_panthers,60.30769231,23.5,0.389439663,0.289769515,20,5.692307692,18.88461538,12,0.635437882029028,11.65384615,2.846153846,9.230769231,15.96153846,0.5,24.42307692,10.34615385,0.269230769,20.19230769,64.69230769,67.42307692,-2.73076923,8.653846154,,5,4.52,782.5416667,-0.043478261,209.1363636,,0.038461538,207.75,-0.043478261,782.5416667
south_alabama_jaguars,60.73076923,22.03846154,0.364986567,0.287716609,24.23076923,6.961538462,16.19230769,9.769230769,0.603325415748692,11.26923077,2.038461538,8.923076923,15.96153846,0.884615385,23.30769231,10.5,0.192307692,17.26923077,60.80769231,69.23076923,-8.42307692,7.730769231,,5,4.52,566.952381,0.043478261,291.6,,-0.076923077,329.0869565,-0.076923077,566.952381
gonzaga_bulldogs,57.5625,24.9375,0.433357249,0.347958007,18.71875,6.625,16.59375,12.8125,0.772128060263653,14.75,4,7.84375,14.84375,0.78125,26.46875,14.15625,0.125,15.5,69.3125,55.75,13.5625,20.5,,,3.774193548,2895.64,-0.032258065,765.2258065,,0.0625,884.25,-0.032258065,2895.64
byu_cougars,65.14814815,30.62962963,0.472802686,0.329266124,22.14814815,7.333333333,14.11111111,10.59259259,0.75065617,20.62962963,4.740740741,9.851851852,12.48148148,0.555555556,26.88888889,13.37037037,0.074074074,15.81481481,79.18518519,58.44444444,20.74074075,26.33333333,,5,4.576923077,1625.458333,-0.076923077,529.9230769,,0.111111111,398.962963,-0.076923077,1625.458333
app_state_mountaineers,60.76,24.84,0.409477212,0.285251509,27.6,7.8,18.2,11.64,0.63956043956044,12.72,2.64,9.36,19.64,0.92,26.84,11,0.12,17.88,69.12,68.12,1.00,12.92,,6.666666667,4.791666667,692.8695652,-0.045454545,386.0952381,,0,263.6956522,-0.045454545,692.8695652
pacific_tigers,62.48275862,24.86206897,0.398864081,0.321720892,19.37931034,6.137931034,17.93103448,12.37931034,0.69038462,14.24137931,1.75862069,7.75862069,16.79310345,0.172413793,24.86206897,10.06896552,0.034482759,19.17241379,68.24137931,76.96551724,-8.72413793,7.896551724,,5,4,796.037037,0,506.6666667,,-0.103448276,428.0714286,-0.103448276,796.037037
san_diego_toreros,59.79310345,24.06896552,0.403184758,0.316930588,16.65517241,5.275862069,19.34482759,13.17241379,0.68092692,14.27586207,2.310344828,13.10344828,18.03448276,0.689655172,21.75862069,13.37931034,0.068965517,21.62068966,66.5862069,65.62068966,0.96551724,10.31034483,,5,4.107142857,606.25,0,561.3571429,,-0.034482759,402.9310345,-0.034482759,606.25
loyola_marymount_lions,54.03448276,21.68965517,0.404357267,0.269913266,16.68965517,4.793103448,15.44827586,10.82758621,0.70089286,12.13793103,2.275862069,7.551724138,18.34482759,1.068965517,23.79310345,9.793103448,0.068965517,15.4137931,59,67.17241379,-8.17241379,6.620689655,,5,4.142857143,787.5,0,798.2857143,,-0.206896552,522.1034483,-0.206896552,798.2857143
pepperdine_waves,58.13043478,23.34782609,0.403728749,0.245285038,15.30434783,3.913043478,13.08695652,8.652173913,0.661129568190848,12.2173913,3.826086957,7.695652174,16.34782609,0.304347826,24,11.52173913,0.173913044,16.7826087,59.26086957,67.26086957,-8.00000000,7.652173913,,5,4.954545455,526.7142857,0,430.6363636,,0.086956522,335.2608696,0,526.7142857
santa_clara_broncos,59.06666667,24.7,0.417848372,0.343864401,21.63333333,7.233333333,17.76666667,13.93333333,0.78424015,14.6,2.5,6.9,15.13333333,0.6,25.16666667,11.46666667,0.066666667,17.36666667,70.56666667,68.63333333,1.93333334,12.7,,5,3.965517241,601.9565217,0,442.96,,0.033333333,420.0357143,0,601.9565217
kansas_state_wildcats,59.29032258,24.41935484,0.413117394,0.280896322,19.25806452,5.516129032,16.61290323,12.5483871,0.755339805828749,17.06451613,5.322580645,7.548387097,13.61290323,0.322580645,26.67741935,9.903225806,0.096774194,15.61290323,66.90322581,60.38709677,6.51612904,16.32258065,,10,4.066666667,3683.4,0,635.2666667,,0.129032258,328.7096774,0,3683.4
baylor_bears,61.09090909,28.09090909,0.46027517,0.345908532,19.12121212,6.696969697,19.33333333,14.12121212,0.73040752,17.60606061,3.939393939,6.696969697,12.60606061,0.242424242,28.15151515,11.18181818,0.333333333,14.6969697,77,60.48484848,16.51515152,22.81818182,,5,3.875,3899.28125,-0.060606061,704.25,,0.121212121,554.0909091,-0.060606061,3899.28125
saint_marys_gaels,58.93103448,24.48275862,0.418068738,0.330870089,21.27586207,6.965517241,18.24137931,13.10344828,0.71833648,13.96551724,2.206896552,5.793103448,18.31034483,0.896551724,27.48275862,12.13793103,0.103448276,18.24137931,69.03448276,72.72413793,-3.68965517,9.517241379,,5,3.964285714,695.2962963,0,686.3214286,,0,494.4482759,0,695.2962963
portland_pilots,60.62068966,26.55172414,0.441459935,0.267409533,19.51724138,5.172413793,18.13793103,12.82758621,0.70722433,18.17241379,5.034482759,11.34482759,16.48275862,0.724137931,24.82758621,12.5862069,0.068965517,18.93103448,71.10344828,61.5862069,9.51724138,16.5862069,,5,4.142857143,834.3181818,-0.037037037,556.2,,0.137931035,671,-0.037037037,834.3181818
texas_tech_lady_raiders,56.69230769,25,0.442726999,0.365014018,13.07692308,4.769230769,17.92307692,13.03846154,0.72746781,12.80769231,3.269230769,6.269230769,16.19230769,0.923076923,25.69230769,10.88461538,0.076923077,17.38461538,67.80769231,68.38461538,-0.57692307,9.461538462,,5,4.76,3967.869565,0,609.96,,0.153846154,376.6153846,0,3967.869565
oklahoma_sooners,66.09375,29.125,0.442165059,0.347761135,26.9375,9.4375,20.46875,15.625,0.763358778625954,19.09375,3,9.75,18.8125,0.21875,29.125,11.8125,0.0625,19.21875,83.3125,76.03125,7.28125,15.40625,,7.5,3.967741935,2502.814815,-0.03125,500.0322581,,0.15625,434.34375,-0.03125,2502.814815
oklahoma_state_cowgirls,61.10344828,21.03448276,0.345186817,0.289301676,18.24137931,5.275862069,16.75862069,10.31034483,0.61522634,11.5862069,3.827586207,9.068965517,14.44827586,0.75862069,24.37931034,12.5862069,0.034482759,16.13793103,57.65517241,61.5862069,-3.93103449,9.482758621,,,4.321428571,3030.222222,-0.172413793,598.6428571,,0.034482759,392.7586207,-0.172413793,3030.222222
west_virginia_mountaineers,62.35714286,25.07142857,0.404176078,0.324611317,15.35714286,4.714285714,16.82142857,12.03571429,0.71549894,14.85714286,4.857142857,9.285714286,17.03571429,0.535714286,25.07142857,12.60714286,0.178571429,20.10714286,66.89285714,65.75,1.14285714,13.25,,8.333333333,4.259259259,2461.8,-0.035714286,1054.666667,,0.071428571,739.2142857,-0.035714286,2461.8
kansas_jayhawks,58.20689655,25.24137931,0.436602209,0.344336481,16.62068966,5.586206897,20.93103448,15.79310345,0.75453048,12.96551724,5.75862069,8.24137931,17.34482759,0.206896552,29.44827586,10.03448276,0.103448276,16.65517241,71.86206897,64.5862069,7.27586207,15.4137931,,5,4.321428571,2389.692308,-0.103448276,523.5714286,,0.206896552,340.1034483,-0.103448276,2389.692308
iowa_state_cyclones,60.75,26.5625,0.435418208,0.387030452,26.71875,10.40625,16.15625,13.34375,0.82592,14.28125,3.71875,5.375,12.78125,0.46875,29.28125,10.4375,0.03125,12.75,76.875,63.75,13.125,20.96875,,5,3.967741935,6420.548387,0.0625,588.3225806,,0.15625,514.5625,0.03125,6420.548387
loyola_chicago_ramblers,56.2,22.33333333,0.398560231,0.296028639,18.16666667,5.433333333,13.73333333,9.633333333,0.701456310825596,12.83333333,3.9,6.3,14.26666667,0.833333333,27.53333333,9.9,0.1,15.4,59.73333333,55.7,4.03333333,12.76666667,,,4.206896552,544.962963,0,290.5185185,,-0.066666667,233.2758621,-0.066666667,544.962963
missouri_state_lady_bears,62.80645161,23.25806452,0.374325073,0.271585238,16.03225806,4.225806452,19.58064516,14.4516129,0.738056013063463,12.80645161,5.032258065,9.290322581,13.09677419,0.64516129,26.06451613,15.77419355,0.032258065,17.83870968,65.19354839,53.70967742,11.48387097,18.32258065,,,4.1,1482.275862,0.066666667,483.0357143,,0,553.4666667,0,1482.275862
drake_bulldogs,59.56666667,27.16666667,0.454651584,0.325890929,24.16666667,7.866666667,16.9,12.46666667,0.737672584023669,18.9,4.266666667,7.233333333,17.66666667,0.566666667,29.8,11.03333333,0,15.03333333,74.66666667,67.9,6.76666667,16.9,,5,4.172413793,1566.714286,-0.068965517,357.4074074,,0.1,402.1034483,-0.068965517,1566.714286
indiana_state_sycamores,58.41935484,24.77419355,0.424450945,0.310952855,13.93548387,4.387096774,14.41935484,10.06451613,0.69798658,12.5483871,1.870967742,10.06451613,16.87096774,1.032258065,21.5483871,12.32258065,0.225806452,19.87096774,64,65.61290323,-1.61290323,10.4516129,,,4.066666667,889.9259259,-0.033333333,335.6551724,,-0.096774194,248.4,-0.096774194,889.9259259
san_francisco_dons,58.67741935,24.61290323,0.423288085,0.327667296,23.74193548,7.806451613,15.19354839,11.16129032,0.73460722,13.90322581,1.967741935,7.032258065,13.58064516,0.387096774,26.4516129,7.322580645,0.193548387,16.64516129,68.19354839,68.19354839,0.00000000,12,,5,3.933333333,621.7931034,-0.064516129,559.6333333,,-0.129032258,442.8064516,-0.129032258,621.7931034
ul_monroe_warhawks,59.03846154,21.57692308,0.367885379,0.248779934,11.46153846,3.038461538,18.80769231,12.42307692,0.66053170,10.26923077,2.884615385,8.615384615,17.92307692,0.961538462,23,13.30769231,0.192307692,19.11538462,58.61538462,69.96153846,-11.34615384,5.769230769,,5,4.36,799.7894737,-0.043478261,307,,0.192307692,215.7391304,-0.043478261,799.7894737
ut_arlington_mavericks,60.18518519,25.74074074,0.42897209,0.272106361,14.33333333,3.962962963,20.88888889,14.51851852,0.69503546,15.55555556,3.555555556,7.925925926,14.11111111,0.407407407,27.07407407,10.74074074,0.074074074,16.40740741,69.96296296,66.03703704,3.92592592,13.33333333,,5,4.461538462,978.3703704,-0.074074074,561.2307692,,0.037037037,504.5185185,-0.074074074,978.3703704
southern_illinois_salukis,55.9,23.53333333,0.422273314,0.300987932,14.76666667,4.4,16.6,11.7,0.7,13.86666667,2.233333333,8,13.2,0.933333333,23.03333333,12.36666667,0.066666667,14.56666667,63.16666667,56.06666667,7.10000000,14.53333333,,,4.206896552,1015.814815,0,270.3703704,,-0.2,236.5517241,-0.2,1015.814815
illinois_state_redbirds,53.03225806,23.29032258,0.439297947,0.340952632,15.29032258,5.161290323,17.5483871,13.32258065,0.759191176606766,10.87096774,3.258064516,5.35483871,13.38709677,0.580645161,24.90322581,8.548387097,0.032258065,15.41935484,65.06451613,63,2.06451613,10.5483871,,,4.133333333,820.3333333,-0.066666667,267.75,,-0.064516129,314.5666667,-0.066666667,820.3333333
nc_state_wolfpack,62.6875,29.125,0.464171041,0.367840763,20.0625,7.40625,14.1875,10.71875,0.755506607929515,14.25,3.03125,7.28125,12.28125,0.21875,30.15625,12,0.09375,13.1875,76.375,57.03125,19.34375,23.125,,5,3.774193548,4313.25,-0.129032258,405.6451613,,0.21875,250.3125,-0.129032258,4313.25
bradley_braves,55.96296296,20.37037037,0.365475243,0.322194257,22.59259259,7.37037037,15.22222222,10.2962963,0.676399027106044,11.59259259,3.666666667,5.111111111,14.44444444,1.037037037,25.18518519,9.62962963,0,16.81481481,58.40740741,68.92592593,-10.51851852,5.777777778,,,4.653846154,918.12,0,306.9583333,,-0.111111111,233.7692308,-0.111111111,918.12
evansville_purple_aces,59.96666667,22.8,0.381026213,0.272489304,20.06666667,5.633333333,20.76666667,14.83333333,0.71428571,11.2,3.233333333,8.033333333,16.1,0.233333333,24.3,10.23333333,0.066666667,19.33333333,66.06666667,75.56666667,-9.50000000,7.133333333,,6.666666667,4.172413793,750.9230769,-0.037037037,252.4444444,,-0.066666667,202.4827586,-0.066666667,750.9230769
valparaiso_beacons,50.1,20.83333333,0.414427364,0.327351739,24.33333333,8.033333333,13.83333333,10.36666667,0.74939759,11.86666667,2.8,7.7,15.9,1.7,23.16666667,5.2,0.033333333,16.8,60.06666667,67.23333333,-7.16666666,6.166666667,,5,4.172413793,718.5172414,0,293.5172414,,-0.1,199,-0.1,718.5172414
duke_blue_devils,59.5,24.36666667,0.41085519,0.311235826,21.56666667,6.7,14.5,9.6,0.7,13.76666667,4.1,6.666666667,16.5,0.433333333,26.1,12.83333333,0.033333333,14.7,65.03333333,62.16666667,2.86666666,12.63333333,,,3.931034483,2823.785714,-0.034482759,495.6206897,,0.1,247.4333333,-0.034482759,2823.785714
winthrop_eagles,51.83333333,19.3,0.374036011,0.272667075,14.7,3.866666667,16.13333333,9.166666667,0.568181818319872,10.56666667,1.466666667,7,21.83333333,0.7,25.5,10.23333333,0,16.1,51.63333333,68.46666667,-16.83333334,5.733333333,,,3.862068966,573.9583333,0,232.7916667,,-0.1,166.4444444,-0.1,573.9583333
notre_dame_fighting_irish,63.46666667,28.33333333,0.446443472,0.326254466,17.53333333,5.6,15.1,10.76666667,0.713024282781457,17.06666667,5.333333333,8.833333333,15.13333333,0.7,28.23333333,12.3,0.033333333,13.06666667,73.03333333,62.66666667,10.36666666,18.8,,5,4,4604.851852,0.1,578.0344828,,0.066666667,434.5666667,0.033333333,4604.851852
boston_college_eagles,60.06666667,27.06666667,0.451715334,0.333440191,18,6.033333333,17.33333333,11.96666667,0.69038462,16.03333333,3.566666667,8.3,18.86666667,0.5,24.46666667,12.86666667,0.033333333,17.03333333,72.13333333,66.53333333,5.60000000,15.03333333,,5,3.931034483,1418.321429,0,648.862069,,0.1,407.3666667,0,1418.321429
harvard_crimson,68.18518519,26.7037037,0.392264831,0.329321707,27.62962963,9.074074074,12.66666667,8.444444444,0.66666666645614,15.25925926,2.62962963,10.77777778,12.40740741,0.37037037,22.7037037,14.14814815,0,17.14814815,70.92592593,67.37037037,3.55555556,15.48148148,,5,4.692307692,616.04,-0.076923077,451.4230769,,-0.185185185,394.7037037,-0.185185185,616.04
florida_state_seminoles,57.17857143,25.07142857,0.439999907,0.321478625,15.10714286,4.785714286,16.25,11.42857143,0.703296703384615,14.67857143,4.535714286,6.357142857,15.57142857,0.392857143,25.60714286,10.71428571,0.178571429,15.92857143,66.35714286,61.5,4.85714286,15.85714286,,5,4.259259259,2193.384615,0,578.7777778,,0.142857143,367.1071429,0,2193.384615
georgia_tech_yellow_jackets,56.83870968,23.06451613,0.405400555,0.303318742,17.70967742,5.516129032,14.35483871,9.516129032,0.662921348281732,15.32258065,4.35483871,5.935483871,13.96774194,0.548387097,27.64516129,11.29032258,0.064516129,13.32258065,61.03225806,51.87096774,9.16129032,16.41935484,,5,3.833333333,2208.793103,0,393.1,,0.096774194,291.7419355,0,2208.793103
north_florida_ospreys,57.33333333,24.6,0.424582036,0.304539516,22.23333333,6.833333333,12.83333333,9.533333333,0.742857143024119,14.5,4.666666667,7.933333333,17.06666667,0.5,27.76666667,7.933333333,0,17.56666667,65.56666667,62.23333333,3.33333334,14.83333333,,5,4.034482759,671,0,515.76,,-0.233333333,294.4814815,-0.233333333,671
jackson_state_lady_tigers,65.48148148,29.2962963,0.447527342,0.309721054,13.96296296,4.296296296,24.51851852,16.96296296,0.69184290,14.51851852,5,8.814814815,15.81481481,0.333333333,30.81481481,16.25925926,0.111111111,16.14814815,79.85185185,63.03703704,16.81481481,23.59259259,,,4.730769231,1241.041667,0,342.8846154,,-0.148148148,305.2592593,-0.148148148,1241.041667
northern_iowa_panthers,60.51899846,25.03295045,0.414463586,0.312641941,19.12723601,6.056740107,16.98850636,12.10855835,0.71275003,13.75916995,3.37954004,8.047462885,15.2213998,0.610565539,25.89170679,11.8515832,0.110127186,16.60040772,68.23119936,65.11308742,3.11811194,13.39769144,,5.840966236,4.176364239,1999.491392,-0.036879688,494.3795112,,0.040472826,391.3404591,-0.036879688,1999.491392
north_carolina_tar_heels,66.22222222,27.25925926,0.40971256,0.321591713,18.85185185,5.962962963,19.51851852,13.81481481,0.70777989,14.14814815,3.925925926,9.814814815,13.77777778,0.444444444,28.74074074,14.81481481,0.148148148,15.88888889,74.2962963,55.85185185,18.44444445,26.81481481,,5,4.423076923,2598.576923,0,487.5384615,,0.074074074,604.3333333,0,2598.576923
virginia_cavaliers,55.59259259,20.51851852,0.369941376,0.274991858,14.77777778,3.851851852,16.03703704,10.14814815,0.63279446,11.44444444,4,7.222222222,18.66666667,0.740740741,22.74074074,12.33333333,0.222222222,19.37037037,55.03703704,65.48148148,-10.44444444,5.703703704,,,4.346153846,1798.222222,0,540.3076923,,0.074074074,417.5555556,0,1798.222222
virginia_tech_hokies,56.34375,24.90625,0.441614537,0.362670235,23.65625,8.59375,15.9375,12.09375,0.758823529411765,14.28125,3.5,4.46875,12.875,0.34375,27.375,9.03125,0.03125,14.3125,70.5,57.625,12.875,19.9375,,5,3.741935484,2054.142857,0.066666667,462.6774194,,0.03125,341.34375,0.03125,2054.142857
clemson_tigers,61.4137931,24.17241379,0.39383918,0.262497928,17.4137931,4.75862069,17.24137931,12.24137931,0.71000000,10.79310345,3.482758621,9.068965517,16.27586207,0.724137931,22.5862069,13.75862069,0.206896552,17.17241379,65.34482759,71.10344828,-5.75862069,9.586206897,,5,4.035714286,1509.884615,0,360.5357143,,0.24137931,206.3103448,0,1509.884615
davidson_wildcats,57.13333333,23.46666667,0.414557447,0.299418563,20.03333333,6.066666667,12.7,9.6,0.8,11.63333333,2.566666667,6,15.1,0.533333333,23.13333333,11.2,0.133333333,17.56666667,62.6,61.2,1.4,10.03333333,,5,3.965517241,582.3703704,0.034482759,424.7586207,,-0.033333333,328.5666667,-0.033333333,582.3703704
north_carolina_at_aggies,60.56,25.72,0.426968781,0.284574922,15.56,4.56,17,11.88,0.698823529411765,14.96,2.2,8.84,17.56,0.56,23.6,12.32,0.04,15.56,67.88,67.76,0.12,11.84,,10,4.666666667,1330.363636,-0.083333333,344.2083333,,-0.16,296.16,-0.16,1330.363636
miami_hurricanes,60.46185828,25.06696225,0.415295401,0.313018477,19.11006386,6.053273918,16.86130095,11.97988141,0.71049568,13.82454368,3.418860696,8.034187544,15.29262315,0.598616252,25.96678808,11.86161984,0.105439282,16.50646161,68.16595782,64.82003133,3.34592649,13.61062242,,5.765879965,4.167002773,2010.722685,-0.034933205,493.9431264,,0.038940809,386.9114593,-0.034933205,2010.722685
south_carolina_upstate_spartans,60.37857003,25.03772687,0.415404413,0.312777674,19.07168849,6.03730565,16.81536643,11.94663274,0.71045926,13.77842574,3.405381456,8.008820572,15.30442872,0.597541923,25.89725101,11.85094764,0.105793987,16.5075067,68.05832876,64.69324333,3.36508543,13.65515362,,5.769295325,4.168453244,1984.614989,-0.032980772,489.7474095,,0.037993966,383.4568207,-0.032980772,1984.614989
northwest_university_eagles,56,10,0.178571429,0.214285714,14,3,16,9,0.5625,7,2,8,25,2,23,13,0,13,32,89,-57,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,89
western_oregon_wolves,59,14,0.237288136,0.258064516,31,8,5,2,0.4,9,4,12,18,1,26,8,0,11,38,61,-23,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,61
tougaloo_bulldogs,57,16,0.280701754,0.238095238,21,5,10,7,0.7,11,0,6,18,1,23,12,0,20,44,63,-19,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,63
lsu_alexandria_generals,63,19,0.301587302,0.36,25,9,4,1,0.25,15,0,10,24,1,19,11,0,12,48,95,-47,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,95
randolph_college_wildcats,50,12,0.24,0.136363636,22,3,4,4,1,6,1,6,28,2,18,6,0,17,31,83,-52,2,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,83
spring_hill_badgers,60,20,0.333333333,0.2,15,3,19,10,0.526315789473684,8,0,6,20,0,23,12,0,21,53,73,-20,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,73
ohio_christian_trailblazers,63,20,0.317460318,0.230769231,26,6,6,5,0.833333333333333,9,3,2,22,0,26,9,0,17,51,104,-53,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,104
union_ny_garnet_chargers,54,12,0.222222222,0.214285714,14,3,11,10,0.909090909090909,7,3,2,19,1,20,9,0,13,37,88,-51,1,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,88
lock_haven_university_bald_eagles,46,19,0.413043478,0.357142857,14,5,11,5,0.454545454545455,13,2,7,28,2,17,12,0,10,48,82,-34,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,82
ursinus_bears,45,9,0.2,0.24,25,6,8,5,0.625,9,1,5,27,3,18,5,0,4,29,89,-60,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,89
immaculata_mighty_macs,61,14,0.229508197,0.142857143,21,3,18,10,0.555555555555556,6,0,9,19,0,24,14,0,9,41,78,-37,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,78
bethesda_university_lion_angels,46.5,8,0.172525439,0.198717949,18.5,3.5,8,4,0.5,6.5,1,4,36,3,19,9,0,12.5,23.5,114,-90.5,0,,,,,,,,0,,0,114
colorado_mesa_mavericks,66,19,0.287878788,0.36,25,9,6,3,0.5,15,2,7,16,1,24,20,1,10,50,62,-12,10,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,66
lewis_clark_st_warriors,61,16,0.262295082,0.133333333,15,2,17,12,0.705882352941176,6,1,3,18,2,35,7,0,8,46,95,-49,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,95
st_francis_il_fighting_saints,55,24,0.436363636,0.421052632,19,8,7,5,0.714285714285714,11,1,9,13,0,17,1,0,11,61,96,-35,5,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,96
union_ky_bulldogs,60,19,0.316666667,0.173913044,23,4,13,11,0.846153846153846,12,3,3,37,0,19,19,0,28,53,120,-67,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,120
lagrange_panthers,57,13,0.228070175,0.181818182,22,4,21,15,0.714285714285714,5,4,6,15,1,23,8,0,12,45,77,-32,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,77
cal_lutheran_kingsmen,59,15,0.254237288,0.166666667,12,2,9,4,0.444444444444444,6,1,9,32,3,27,17,0,23,36,79,-43,3,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,79
texas_lutheran_bulldogs,52,19,0.365384615,0.238095238,21,5,17,7,0.411764705882353,13,2,7,15,1,16,9,0,28,50,65,-15,6,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,65
mobile_rams,59.5,19,0.318682872,0.138888889,18,2.5,18,11,0.611111111111111,9.5,3.5,8,20,0.5,22.5,13,0,15,51.5,71.5,-20.0,3,,,,,,,,0,,0,71.5
notre_dame_of_maryland_university_gators,42,10,0.238095238,0.2,10,2,22,13,0.590909090909091,8,3,6,36,0,19,9,0,12,35,87,-52,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,87
washington_adventist_shock,41,12,0.292682927,0.333333333,6,2,17,8,0.470588235294118,10,4,2,40,0,33,14,0,17,34,73,-39,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,73
faulkner_eagles,48,16,0.333333333,0.318181818,22,7,15,12,0.8,9,1,3,23,5,27,11,0,12,51,91,-40,9,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,91
piedmont_lions,63,24,0.380952381,0.529411765,17,9,8,7,0.875,15,5,7,25,1,24,14,0,11,64,86,-22,3,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,86
bob_jones,44,9,0.204545455,0.227272727,22,5,19,13,0.684210526315789,3,0,10,30,3,15,7,0,13,36,86,-50,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,86
grace_christian_university_tigers,53,14,0.264150943,0.2,20,4,17,13,0.764705882352941,4,0,8,29,0,12,9,0,14,45,133,-88,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,133
bryn_athyn_lions,56,9,0.160714286,0.142857143,28,4,10,6,0.6,4,0,8,19,1,14,14,0,13,28,86,-58,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,86
chowan_hawks,64,19,0.296875,0.214285714,14,3,19,12,0.631578947368421,7,5,1,27,0,33,16,0,18,53,81,-28,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,81
bushnell_beacons,44,17,0.386363636,0.3125,16,5,8,3,0.375,8,2,4,28,1,29,4,0,11,42,80,-38,2,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,80
valley_forge_patriots,50,6,0.12,0.071428571,14,1,4,2,0.5,1,3,4,26,3,16,4,0,15,15,102,-87,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,102
caldwell_cougars,54,13,0.240740741,0.217391304,23,5,10,6,0.6,9,2,9,22,0,19,11,0,12,37,85,-48,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,85
university_of_health_sciences_pharmacy_eutectics,45,15,0.333333333,0.210526316,19,4,18,11,0.611111111111111,9,0,5,20,2,25,6,0,16,45,68,-23,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,68
brewton_parker_wildcats,61,14,0.229508197,0.043478261,23,1,22,11,0.5,4,3,4,18,0,27,16,0,16,40,80,-40,2,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,80
stephens,49,9,0.183673469,0,12,0,21,15,0.714285714285714,3,0,7,36,2,24,13,0,16,33,88,-55,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,88
northwest_nazarene_nighthawks,79,16,0.202531646,0.15625,32,5,10,9,0.9,8,1,9,14,0,27,16,0,20,46,84,-38,0,TRUE,NA,NA,NA,NA,NA,away,0,NA,0,84
syracuse_orange,67.34482759,26.37931034,0.391022468,0.309507562,24.48275862,7.620689655,13.20689655,10.62068966,0.80417755,13.44827586,2,10.13793103,14.55172414,0.206896552,22.89655172,11.96551724,0.24137931,15.34482759,71,74.82758621,-3.82758621,11.93103448,,,4,1649.037037,-0.178571429,634.0357143,,0.24137931,501.7241379,-0.178571429,1649.037037
monmouth_hawks,58.6,22.13333333,0.380732767,0.299193758,21.4,6.2,13.06666667,8.733333333,0.668367346742763,12.83333333,3.6,7.166666667,19.1,0.766666667,26.13333333,11.7,0.033333333,15.96666667,59.2,61.56666667,-2.36666667,8.2,,5,4.068965517,497.7241379,0,143.4137931,,-0.033333333,106.5666667,-0.033333333,497.7241379
western_illinois_leathernecks,60.24137931,25.03448276,0.414216871,0.320840551,26.37931034,8.620689655,18.37931034,12.10344828,0.65853659,13.51724138,3.517241379,8.137931034,14.4137931,0.448275862,27.34482759,7.896551724,0.103448276,13.65517241,70.79310345,71.93103448,-1.13793103,13.27586207,,6.666666667,4.071428571,1163.904762,0,440.875,,0,369.8518519,0,1163.904762
george_washington_revolutionaries,56.73333333,19.5,0.345615361,0.268612668,17.13333333,4.6,13.8,8.166666667,0.591787439637681,9.6,1.8,7.366666667,14.66666667,0.666666667,24.53333333,13.4,0,15.7,51.76666667,55.2,-3.43333333,8.2,,,3.931034483,617.047619,0,452.2222222,,0.166666667,308.3793103,0,617.047619
